SEX,AGE,ISO,ANNEE,TAUX_CHOMAGE
M,25-74,AT,2016,5.6
M,25-74,BE,2016,7.0
M,25-74,BG,2016,7.6
M,25-74,CH,2016,4.3
M,25-74,CY,2016,11.6
M,25-74,CZ,2016,2.9
M,25-74,DE,2016,4.1
M,25-74,DK,2016,4.4
M,25-74,EE,2016,6.7
M,25-74,GR,2016,18.5
M,25-74,ES,2016,16.3
M,25-74,FI,2016,7.4
M,25-74,FR,2016,8.6
M,25-74,HR,2016,10.4
M,25-74,HU,2016,4.4
M,25-74,IE,2016,7.6
M,25-74,IS,2016,2.2
M,25-74,IT,2016,9.2
M,25-74,LT,2016,8.4
M,25-74,LU,2016,5.0
M,25-74,LV,2016,9.9
M,25-74,ME,2016,16.1
M,25-74,MK,2016,21.9
M,25-74,MT,2016,3.6
M,25-74,NL,2016,4.6
M,25-74,NO,2016,4.3
M,25-74,PL,2016,5.1
M,25-74,PT,2016,9.9
M,25-74,RO,2016,5.5
M,25-74,RS,2016,13.2
M,25-74,SE,2016,5.6
M,25-74,SI,2016,6.9
M,25-74,SK,2016,7.7
M,25-74,TR,2016,8.2
M,30-34,AT,2016,6.0
M,30-34,BE,2016,8.6
M,30-34,BG,2016,8.0
M,30-34,CH,2016,3.8
M,30-34,CY,2016,12.0
M,30-34,CZ,2016,3.3
M,30-34,DE,2016,5.0
M,30-34,DK,2016,5.7
M,30-34,EE,2016,4.9
M,30-34,GR,2016,21.9
M,30-34,ES,2016,17.7
M,30-34,FI,2016,6.3
M,30-34,FR,2016,9.9
M,30-34,HR,2016,12.8
M,30-34,HU,2016,4.6
M,30-34,IE,2016,8.2
M,30-34,IT,2016,13.1
M,30-34,LT,2016,7.7
M,30-34,LU,2016,5.5
M,30-34,LV,2016,7.0
M,30-34,ME,2016,21.1
M,30-34,MK,2016,24.4
M,30-34,NL,2016,3.6
M,30-34,NO,2016,6.1
M,30-34,PL,2016,5.2
M,30-34,PT,2016,9.2
M,30-34,RO,2016,6.4
M,30-34,RS,2016,16.7
M,30-34,SE,2016,6.4
M,30-34,SI,2016,7.8
M,30-34,SK,2016,8.2
M,30-34,TR,2016,8.0
M,30-54,AT,2016,5.2
M,30-54,BE,2016,6.6
M,30-54,BG,2016,6.9
M,30-54,CH,2016,4.2
M,30-54,CY,2016,9.9
M,30-54,CZ,2016,2.6
M,30-54,DE,2016,3.9
M,30-54,DK,2016,4.0
M,30-54,EE,2016,5.9
M,30-54,GR,2016,16.8
M,30-54,ES,2016,15.2
M,30-54,FI,2016,6.8
M,30-54,FR,2016,8.0
M,30-54,HR,2016,9.2
M,30-54,HU,2016,4.2
M,30-54,IE,2016,7.3
M,30-54,IS,2016,2.2
M,30-54,IT,2016,8.8
M,30-54,LT,2016,8.5
M,30-54,LU,2016,4.9
M,30-54,LV,2016,9.7
M,30-54,ME,2016,15.9
M,30-54,MK,2016,20.0
M,30-54,MT,2016,3.2
M,30-54,NL,2016,3.7
M,30-54,NO,2016,4.3
M,30-54,PL,2016,4.6
M,30-54,PT,2016,8.9
M,30-54,RO,2016,5.3
M,30-54,RS,2016,13.2
M,30-54,SE,2016,5.1
M,30-54,SI,2016,6.0
M,30-54,SK,2016,7.2
M,30-54,TR,2016,7.6
M,30-64,AT,2016,5.3
M,30-64,BE,2016,6.4
M,30-64,BG,2016,7.2
M,30-64,CH,2016,4.2
M,30-64,CY,2016,10.7
M,30-64,CZ,2016,2.8
M,30-64,DE,2016,4.0
M,30-64,DK,2016,4.0
M,30-64,EE,2016,6.6
M,30-64,GR,2016,17.3
M,30-64,ES,2016,15.5
M,30-64,FI,2016,7.1
M,30-64,FR,2016,8.0
M,30-64,HR,2016,9.5
M,30-64,HU,2016,4.3
M,30-64,IE,2016,7.2
M,30-64,IS,2016,2.3
M,30-64,IT,2016,8.4
M,30-64,LT,2016,8.7
M,30-64,LU,2016,5.0
M,30-64,LV,2016,10.2
M,30-64,ME,2016,14.7
M,30-64,MK,2016,19.9
M,30-64,MT,2016,3.3
M,30-64,NL,2016,4.5
M,30-64,NO,2016,3.9
M,30-64,PL,2016,4.7
M,30-64,PT,2016,9.7
M,30-64,RO,2016,5.1
M,30-64,RS,2016,12.4
M,30-64,SE,2016,5.4
M,30-64,SI,2016,6.3
M,30-64,SK,2016,7.4
M,30-64,TR,2016,7.5
M,30-74,AT,2016,5.2
M,30-74,BE,2016,6.3
M,30-74,BG,2016,7.1
M,30-74,CH,2016,4.0
M,30-74,CY,2016,10.5
M,30-74,CZ,2016,2.8
M,30-74,DE,2016,3.9
M,30-74,DK,2016,3.9
M,30-74,EE,2016,6.4
M,30-74,GR,2016,17.2
M,30-74,ES,2016,15.4
M,30-74,FI,2016,6.9
M,30-74,FR,2016,7.9
M,30-74,HR,2016,9.4
M,30-74,HU,2016,4.2
M,30-74,IE,2016,7.1
M,30-74,IS,2016,2.2
M,30-74,IT,2016,8.2
M,30-74,LT,2016,8.5
M,30-74,LU,2016,5.0
M,30-74,LV,2016,9.9
M,30-74,ME,2016,14.6
M,30-74,MK,2016,19.6
M,30-74,MT,2016,3.3
M,30-74,NL,2016,4.5
M,30-74,NO,2016,3.8
M,30-74,PL,2016,4.6
M,30-74,PT,2016,9.3
M,30-74,RO,2016,4.9
M,30-74,RS,2016,11.9
M,30-74,SE,2016,5.2
M,30-74,SI,2016,6.2
M,30-74,SK,2016,7.4
M,30-74,TR,2016,7.4
M,35-39,AT,2016,5.2
M,35-39,BE,2016,6.2
M,35-39,BG,2016,7.1
M,35-39,CH,2016,4.8
M,35-39,CY,2016,8.2
M,35-39,CZ,2016,2.6
M,35-39,DE,2016,4.4
M,35-39,DK,2016,4.1
M,35-39,EE,2016,4.7
M,35-39,GR,2016,16.6
M,35-39,ES,2016,14.5
M,35-39,FI,2016,6.5
M,35-39,FR,2016,8.4
M,35-39,HR,2016,7.8
M,35-39,HU,2016,4.5
M,35-39,IE,2016,7.2
M,35-39,IT,2016,9.3
M,35-39,LT,2016,7.8
M,35-39,LU,2016,4.5
M,35-39,LV,2016,9.4
M,35-39,ME,2016,17.0
M,35-39,MK,2016,20.6
M,35-39,MT,2016,3.8
M,35-39,NL,2016,3.4
M,35-39,NO,2016,6.0
M,35-39,PL,2016,4.6
M,35-39,PT,2016,7.3
M,35-39,RO,2016,5.5
M,35-39,RS,2016,14.6
M,35-39,SE,2016,4.7
M,35-39,SI,2016,5.4
M,35-39,SK,2016,7.1
M,35-39,TR,2016,7.1
M,40-44,AT,2016,5.5
M,40-44,BE,2016,6.8
M,40-44,BG,2016,6.2
M,40-44,CH,2016,4.2
M,40-44,CY,2016,8.5
M,40-44,CZ,2016,2.1
M,40-44,DE,2016,3.8
M,40-44,DK,2016,3.2
M,40-44,EE,2016,5.5
M,40-44,GR,2016,13.8
M,40-44,ES,2016,14.2
M,40-44,FI,2016,6.5
M,40-44,FR,2016,7.3
M,40-44,HR,2016,7.2
M,40-44,HU,2016,3.7
M,40-44,IE,2016,7.0
M,40-44,IT,2016,7.9
M,40-44,LT,2016,8.2
M,40-44,LU,2016,4.6
M,40-44,LV,2016,9.7
M,40-44,ME,2016,16.2
M,40-44,MK,2016,20.0
M,40-44,MT,2016,2.5
M,40-44,NL,2016,3.7
M,40-44,NO,2016,4.2
M,40-44,PL,2016,4.0
M,40-44,PT,2016,8.2
M,40-44,RO,2016,5.3
M,40-44,RS,2016,12.0
M,40-44,SE,2016,5.0
M,40-44,SI,2016,6.5
M,40-44,SK,2016,6.0
M,40-44,TR,2016,7.1
M,40-59,AT,2016,5.2
M,40-59,BE,2016,6.1
M,40-59,BG,2016,6.9
M,40-59,CH,2016,4.2
M,40-59,CY,2016,10.6
M,40-59,CZ,2016,2.6
M,40-59,DE,2016,3.5
M,40-59,DK,2016,3.7
M,40-59,EE,2016,7.5
M,40-59,GR,2016,16.1
M,40-59,ES,2016,15.3
M,40-59,FI,2016,7.5
M,40-59,FR,2016,7.4
M,40-59,HR,2016,9.2
M,40-59,HU,2016,3.9
M,40-59,IE,2016,7.1
M,40-59,IS,2016,1.4
M,40-59,IT,2016,7.5
M,40-59,LT,2016,9.0
M,40-59,LU,2016,5.1
M,40-59,LV,2016,11.5
M,40-59,ME,2016,13.0
M,40-59,MK,2016,18.4
M,40-59,MT,2016,3.9
M,40-59,NL,2016,4.2
M,40-59,NO,2016,3.1
M,40-59,PL,2016,4.4
M,40-59,PT,2016,10.1
M,40-59,RO,2016,4.9
M,40-59,RS,2016,11.1
M,40-59,SE,2016,5.1
M,40-59,SI,2016,6.0
M,40-59,SK,2016,7.4
M,40-59,TR,2016,7.6
M,40-64,AT,2016,5.2
M,40-64,BE,2016,5.9
M,40-64,BG,2016,7.0
M,40-64,CH,2016,4.2
M,40-64,CY,2016,11.0
M,40-64,CZ,2016,2.8
M,40-64,DE,2016,3.7
M,40-64,DK,2016,3.7
M,40-64,EE,2016,7.5
M,40-64,GR,2016,16.4
M,40-64,ES,2016,15.4
M,40-64,FI,2016,7.5
M,40-64,FR,2016,7.5
M,40-64,HR,2016,9.2
M,40-64,HU,2016,4.1
M,40-64,IE,2016,7.0
M,40-64,IS,2016,1.7
M,40-64,IT,2016,7.3
M,40-64,LT,2016,9.1
M,40-64,LU,2016,5.0
M,40-64,LV,2016,11.2
M,40-64,ME,2016,12.5
M,40-64,MK,2016,18.4
M,40-64,MT,2016,3.7
M,40-64,NL,2016,4.9
M,40-64,NO,2016,3.0
M,40-64,PL,2016,4.5
M,40-64,PT,2016,10.3
M,40-64,RO,2016,4.6
M,40-64,RS,2016,10.8
M,40-64,SE,2016,5.3
M,40-64,SI,2016,6.1
M,40-64,SK,2016,7.3
M,40-64,TR,2016,7.5
M,45-49,AT,2016,5.1
M,45-49,BE,2016,6.1
M,45-49,BG,2016,6.2
M,45-49,CH,2016,4.5
M,45-49,CY,2016,8.8
M,45-49,CZ,2016,2.0
M,45-49,DE,2016,3.1
M,45-49,DK,2016,3.7
M,45-49,EE,2016,7.1
M,45-49,GR,2016,15.8
M,45-49,ES,2016,14.7
M,45-49,FI,2016,6.8
M,45-49,FR,2016,7.8
M,45-49,HR,2016,9.2
M,45-49,HU,2016,3.8
M,45-49,IE,2016,6.6
M,45-49,IT,2016,8.2
M,45-49,LT,2016,10.4
M,45-49,LU,2016,6.0
M,45-49,LV,2016,10.4
M,45-49,ME,2016,14.7
M,45-49,MK,2016,17.5
M,45-49,MT,2016,5.6
M,45-49,NL,2016,3.6
M,45-49,NO,2016,2.4
M,45-49,PL,2016,4.3
M,45-49,PT,2016,9.5
M,45-49,RO,2016,4.9
M,45-49,RS,2016,10.3
M,45-49,SE,2016,4.9
M,45-49,SI,2016,4.4
M,45-49,SK,2016,6.5
M,45-49,TR,2016,7.5
M,50-54,AT,2016,4.3
M,50-54,BE,2016,5.6
M,50-54,BG,2016,7.5
M,50-54,CH,2016,3.6
M,50-54,CY,2016,12.0
M,50-54,CZ,2016,2.9
M,50-54,DE,2016,3.5
M,50-54,DK,2016,3.5
M,50-54,EE,2016,7.5
M,50-54,GR,2016,16.8
M,50-54,ES,2016,15.7
M,50-54,FI,2016,8.1
M,50-54,FR,2016,7.0
M,50-54,HR,2016,8.8
M,50-54,HU,2016,4.9
M,50-54,IE,2016,7.2
M,50-54,IT,2016,7.0
M,50-54,LT,2016,8.6
M,50-54,LU,2016,3.9
M,50-54,LV,2016,12.7
M,50-54,ME,2016,10.5
M,50-54,MK,2016,16.5
M,50-54,MT,2016,3.6
M,50-54,NL,2016,4.3
M,50-54,NO,2016,2.9
M,50-54,PL,2016,4.5
M,50-54,PT,2016,10.6
M,50-54,RO,2016,4.4
M,50-54,RS,2016,11.7
M,50-54,SE,2016,4.6
M,50-54,SI,2016,6.3
M,50-54,SK,2016,8.3
M,50-54,TR,2016,8.3
M,50-59,AT,2016,5.1
M,50-59,BE,2016,5.8
M,50-59,BG,2016,7.9
M,50-59,CH,2016,4.0
M,50-59,CY,2016,12.6
M,50-59,CZ,2016,3.4
M,50-59,DE,2016,3.6
M,50-59,DK,2016,3.9
M,50-59,EE,2016,8.9
M,50-59,GR,2016,17.9
M,50-59,ES,2016,16.4
M,50-59,FI,2016,8.4
M,50-59,FR,2016,7.4
M,50-59,HR,2016,10.3
M,50-59,HU,2016,4.2
M,50-59,IE,2016,7.5
M,50-59,IT,2016,6.8
M,50-59,LT,2016,8.7
M,50-59,LU,2016,4.8
M,50-59,LV,2016,13.1
M,50-59,ME,2016,10.5
M,50-59,MK,2016,18.0
M,50-59,MT,2016,3.9
M,50-59,NL,2016,4.7
M,50-59,NO,2016,2.8
M,50-59,PL,2016,4.8
M,50-59,PT,2016,11.7
M,50-59,RO,2016,4.6
M,50-59,RS,2016,11.0
M,50-59,SE,2016,5.2
M,50-59,SI,2016,6.7
M,50-59,SK,2016,8.8
M,50-59,TR,2016,8.0
M,50-64,AT,2016,5.1
M,50-64,BE,2016,5.5
M,50-64,BG,2016,7.8
M,50-64,CH,2016,4.0
M,50-64,CY,2016,12.9
M,50-64,CZ,2016,3.5
M,50-64,DE,2016,3.9
M,50-64,DK,2016,3.9
M,50-64,EE,2016,8.7
M,50-64,GR,2016,18.1
M,50-64,ES,2016,16.3
M,50-64,FI,2016,8.2
M,50-64,FR,2016,7.6
M,50-64,HR,2016,10.1
M,50-64,HU,2016,4.5
M,50-64,IE,2016,7.2
M,50-64,IS,2016,2.1
M,50-64,IT,2016,6.7
M,50-64,LT,2016,8.9
M,50-64,LU,2016,4.6
M,50-64,LV,2016,12.1
M,50-64,ME,2016,9.8
M,50-64,MK,2016,18.1
M,50-64,MT,2016,3.6
M,50-64,NL,2016,5.9
M,50-64,NO,2016,2.7
M,50-64,PL,2016,4.8
M,50-64,PT,2016,11.7
M,50-64,RO,2016,4.1
M,50-64,RS,2016,10.5
M,50-64,SE,2016,5.5
M,50-64,SI,2016,6.9
M,50-64,SK,2016,8.3
M,50-64,TR,2016,7.8
M,50-74,AT,2016,4.8
M,50-74,BE,2016,5.3
M,50-74,BG,2016,7.5
M,50-74,CH,2016,3.6
M,50-74,CY,2016,12.2
M,50-74,CZ,2016,3.3
M,50-74,DE,2016,3.7
M,50-74,DK,2016,3.6
M,50-74,EE,2016,8.0
M,50-74,GR,2016,18.0
M,50-74,ES,2016,16.0
M,50-74,FI,2016,7.5
M,50-74,FR,2016,7.3
M,50-74,HR,2016,9.7
M,50-74,HU,2016,4.4
M,50-74,IE,2016,6.7
M,50-74,IS,2016,1.8
M,50-74,IT,2016,6.4
M,50-74,LT,2016,8.5
M,50-74,LU,2016,4.6
M,50-74,LV,2016,11.1
M,50-74,ME,2016,9.7
M,50-74,MK,2016,17.5
M,50-74,MT,2016,3.6
M,50-74,NL,2016,5.7
M,50-74,NO,2016,2.5
M,50-74,PL,2016,4.6
M,50-74,PT,2016,10.5
M,50-74,RO,2016,3.7
M,50-74,RS,2016,9.4
M,50-74,SE,2016,5.1
M,50-74,SI,2016,6.6
M,50-74,SK,2016,8.2
M,50-74,TR,2016,7.3
M,55-59,AT,2016,6.1
M,55-59,BE,2016,6.1
M,55-59,BG,2016,8.3
M,55-59,CH,2016,4.5
M,55-59,CY,2016,13.4
M,55-59,CZ,2016,4.0
M,55-59,DE,2016,3.7
M,55-59,DK,2016,4.4
M,55-59,EE,2016,10.4
M,55-59,GR,2016,19.4
M,55-59,ES,2016,17.3
M,55-59,FI,2016,8.7
M,55-59,FR,2016,7.8
M,55-59,HR,2016,12.1
M,55-59,HU,2016,3.6
M,55-59,IE,2016,7.7
M,55-59,IT,2016,6.5
M,55-59,LT,2016,8.8
M,55-59,LU,2016,6.3
M,55-59,LV,2016,13.5
M,55-59,ME,2016,10.4
M,55-59,MK,2016,19.6
M,55-59,MT,2016,4.2
M,55-59,NL,2016,5.2
M,55-59,NO,2016,2.7
M,55-59,PL,2016,5.1
M,55-59,PT,2016,12.9
M,55-59,RO,2016,4.9
M,55-59,RS,2016,10.2
M,55-59,SE,2016,5.9
M,55-59,SI,2016,7.2
M,55-59,SK,2016,9.3
M,55-59,TR,2016,7.6
M,55-64,AT,2016,5.9
M,55-64,BE,2016,5.4
M,55-64,BG,2016,8.0
M,55-64,CH,2016,4.3
M,55-64,CY,2016,13.5
M,55-64,CZ,2016,3.8
M,55-64,DE,2016,4.1
M,55-64,DK,2016,4.2
M,55-64,EE,2016,9.5
M,55-64,GR,2016,19.3
M,55-64,ES,2016,16.9
M,55-64,FI,2016,8.2
M,55-64,FR,2016,8.1
M,55-64,HR,2016,11.0
M,55-64,HU,2016,4.3
M,55-64,IE,2016,7.2
M,55-64,IT,2016,6.4
M,55-64,LT,2016,9.2
M,55-64,LU,2016,5.5
M,55-64,LV,2016,11.8
M,55-64,ME,2016,9.2
M,55-64,MK,2016,19.3
M,55-64,MT,2016,3.5
M,55-64,NL,2016,7.0
M,55-64,NO,2016,2.6
M,55-64,PL,2016,5.1
M,55-64,PT,2016,12.6
M,55-64,RO,2016,3.9
M,55-64,RS,2016,9.8
M,55-64,SE,2016,6.1
M,55-64,SI,2016,7.5
M,55-64,SK,2016,8.4
M,55-64,TR,2016,7.3
M,60-64,AT,2016,5.2
M,60-64,BE,2016,3.5
M,60-64,BG,2016,7.5
M,60-64,CH,2016,4.0
M,60-64,CY,2016,13.8
M,60-64,CZ,2016,3.6
M,60-64,DE,2016,4.8
M,60-64,DK,2016,3.9
M,60-64,EE,2016,8.1
M,60-64,GR,2016,19.1
M,60-64,ES,2016,15.9
M,60-64,FI,2016,7.4
M,60-64,FR,2016,9.0
M,60-64,HR,2016,9.2
M,60-64,HU,2016,5.5
M,60-64,IE,2016,6.4
M,60-64,IT,2016,6.2
M,60-64,LT,2016,9.9
M,60-64,LV,2016,8.6
M,60-64,MK,2016,18.8
M,60-64,NL,2016,9.4
M,60-64,NO,2016,2.4
M,60-64,PL,2016,5.0
M,60-64,PT,2016,12.1
M,60-64,RS,2016,9.1
M,60-64,SE,2016,6.4
M,60-64,SI,2016,8.1
M,60-64,SK,2016,6.2
M,60-64,TR,2016,6.9
M,65-69,GR,2016,17.5
M,65-69,ES,2016,3.1
M,65-69,FR,2016,2.1
M,65-69,IT,2016,2.1
M,65-69,NL,2016,4.5
M,65-69,NO,2016,1.4
M,65-69,SE,2016,2.3
M,65-69,TR,2016,4.3
M,65-74,GR,2016,15.2
M,65-74,ES,2016,3.5
M,65-74,FR,2016,2.0
M,65-74,IT,2016,1.8
M,65-74,NL,2016,4.2
M,65-74,NO,2016,1.1
M,65-74,SE,2016,2.3
M,65-74,TR,2016,3.7
M,70-74,FR,2016,1.4
M,70-74,TR,2016,2.3
F,15-19,AT,2017,14.4
F,15-19,BE,2017,19.0
F,15-19,CH,2017,8.9
F,15-19,CY,2017,44.0
F,15-19,CZ,2017,23.6
F,15-19,DE,2017,7.9
F,15-19,DK,2017,15.3
F,15-19,GR,2017,65.2
F,15-19,ES,2017,55.1
F,15-19,FI,2017,28.8
F,15-19,FR,2017,31.3
F,15-19,HR,2017,42.1
F,15-19,HU,2017,25.5
F,15-19,IE,2017,20.2
F,15-19,IS,2017,11.1
F,15-19,IT,2017,55.3
F,15-19,MK,2017,54.9
F,15-19,MT,2017,20.2
F,15-19,NL,2017,11.1
F,15-19,NO,2017,13.3
F,15-19,PL,2017,25.2
F,15-19,PT,2017,36.3
F,15-19,RO,2017,33.0
F,15-19,RS,2017,53.6
F,15-19,SE,2017,27.9
F,15-19,SI,2017,15.1
F,15-19,SK,2017,44.9
F,15-19,TR,2017,18.2
F,15-24,AT,2017,8.7
F,15-24,BE,2017,18.0
F,15-24,BG,2017,12.4
F,15-24,CH,2017,8.0
F,15-24,CY,2017,22.9
F,15-24,CZ,2017,8.7
F,15-24,DE,2017,5.8
F,15-24,DK,2017,11.9
F,15-24,EE,2017,9.5
F,15-24,GR,2017,48.2
F,15-24,ES,2017,37.4
F,15-24,FI,2017,19.3
F,15-24,FR,2017,21.2
F,15-24,HR,2017,27.2
F,15-24,HU,2017,12.1
F,15-24,IE,2017,12.6
F,15-24,IS,2017,7.1
F,15-24,IT,2017,37.3
F,15-24,LT,2017,11.7
F,15-24,LU,2017,13.2
F,15-24,LV,2017,15.4
F,15-24,ME,2017,33.1
F,15-24,MK,2017,48.6
F,15-24,MT,2017,9.9
F,15-24,NL,2017,8.8
F,15-24,NO,2017,9.0
F,15-24,PL,2017,15.1
F,15-24,PT,2017,25.3
F,15-24,RO,2017,18.6
F,15-24,RS,2017,36.3
F,15-24,SE,2017,17.0
F,15-24,SI,2017,13.0
F,15-24,SK,2017,20.2
F,15-24,TR,2017,25.6
F,15-29,AT,2017,7.0
F,15-29,BE,2017,12.7
F,15-29,BG,2017,9.4
F,15-29,CH,2017,6.8
F,15-29,CY,2017,18.7
F,15-29,CZ,2017,5.9
F,15-29,DE,2017,4.9
F,15-29,DK,2017,11.2
F,15-29,EE,2017,7.8
F,15-29,GR,2017,41.6
F,15-29,ES,2017,29.4
F,15-29,FI,2017,14.8
F,15-29,FR,2017,16.4
F,15-29,HR,2017,22.5
F,15-29,HU,2017,8.5
F,15-29,IE,2017,10.2
F,15-29,IS,2017,6.0
F,15-29,IT,2017,28.6
F,15-29,LT,2017,7.1
F,15-29,LU,2017,7.8
F,15-29,LV,2017,11.4
F,15-29,ME,2017,27.3
F,15-29,MK,2017,41.7
F,15-29,MT,2017,6.5
F,15-29,NL,2017,7.2
F,15-29,NO,2017,7.0
F,15-29,PL,2017,9.5
F,15-29,PT,2017,17.4
F,15-29,RO,2017,10.4
F,15-29,RS,2017,29.3
F,15-29,SE,2017,12.3
F,15-29,SI,2017,13.7
F,15-29,SK,2017,14.6
F,15-29,TR,2017,22.7
F,15-39,AT,2017,6.1
F,15-39,BE,2017,9.3
F,15-39,BG,2017,7.1
F,15-39,CH,2017,6.4
F,15-39,CY,2017,13.9
F,15-39,CZ,2017,5.0
F,15-39,DE,2017,4.2
F,15-39,DK,2017,9.3
F,15-39,EE,2017,6.7
F,15-39,GR,2017,32.5
F,15-39,ES,2017,22.0
F,15-39,FI,2017,11.2
F,15-39,FR,2017,12.7
F,15-39,HR,2017,15.4
F,15-39,HU,2017,6.1
F,15-39,IE,2017,7.3
F,15-39,IS,2017,4.0
F,15-39,IT,2017,19.4
F,15-39,LT,2017,5.3
F,15-39,LU,2017,6.4
F,15-39,LV,2017,10.0
F,15-39,ME,2017,22.9
F,15-39,MK,2017,28.9
F,15-39,MT,2017,5.1
F,15-39,NL,2017,5.9
F,15-39,NO,2017,5.8
F,15-39,PL,2017,6.4
F,15-39,PT,2017,12.3
F,15-39,RO,2017,5.9
F,15-39,RS,2017,20.6
F,15-39,SE,2017,9.1
F,15-39,SI,2017,10.3
F,15-39,SK,2017,10.8
F,15-39,TR,2017,18.2
F,15-59,AT,2017,5.2
F,15-59,BE,2017,7.2
F,15-59,BG,2017,6.0
F,15-59,CH,2017,5.4
F,15-59,CY,2017,11.8
F,15-59,CZ,2017,3.7
F,15-59,DE,2017,3.3
F,15-59,DK,2017,6.3
F,15-59,EE,2017,5.7
F,15-59,GR,2017,26.7
F,15-59,ES,2017,19.4
F,15-59,FI,2017,8.6
F,15-59,FR,2017,9.6
F,15-59,HR,2017,12.1
F,15-59,HU,2017,4.5
F,15-59,IE,2017,6.5
F,15-59,IS,2017,2.9
F,15-59,IT,2017,13.1
F,15-59,LT,2017,6.0
F,15-59,LU,2017,5.5
F,15-59,LV,2017,8.2
F,15-59,ME,2017,17.8
F,15-59,MK,2017,22.5
F,15-59,MT,2017,4.4
F,15-59,NL,2017,5.2
F,15-59,NO,2017,4.0
F,15-59,PL,2017,5.1
F,15-59,PT,2017,9.8
F,15-59,RO,2017,4.4
F,15-59,RS,2017,15.4
F,15-59,SE,2017,6.7
F,15-59,SI,2017,7.7
F,15-59,SK,2017,8.7
F,15-59,TR,2017,14.5
F,15-64,AT,2017,5.1
F,15-64,BE,2017,7.1
F,15-64,BG,2017,6.0
F,15-64,CH,2017,5.2
F,15-64,CY,2017,11.4
F,15-64,CZ,2017,3.6
F,15-64,DE,2017,3.4
F,15-64,DK,2017,6.2
F,15-64,EE,2017,5.4
F,15-64,GR,2017,26.3
F,15-64,ES,2017,19.1
F,15-64,FI,2017,8.5
F,15-64,FR,2017,9.5
F,15-64,HR,2017,11.9
F,15-64,HU,2017,4.6
F,15-64,IE,2017,6.4
F,15-64,IS,2017,2.8
F,15-64,IT,2017,12.5
F,15-64,LT,2017,5.9
F,15-64,LU,2017,5.5
F,15-64,LV,2017,7.9
F,15-64,ME,2017,17.2
F,15-64,MK,2017,22.0
F,15-64,MT,2017,4.3
F,15-64,NL,2017,5.3
F,15-64,NO,2017,3.8
F,15-64,PL,2017,5.0
F,15-64,PT,2017,9.6
F,15-64,RO,2017,4.2
F,15-64,RS,2017,14.8
F,15-64,SE,2017,6.5
F,15-64,SI,2017,7.6
F,15-64,SK,2017,8.5
F,15-64,TR,2017,14.2
F,15-74,AT,2017,5.0
F,15-74,BE,2017,7.1
F,15-74,BG,2017,6.0
F,15-74,CH,2017,5.1
F,15-74,CY,2017,11.3
F,15-74,CZ,2017,3.6
F,15-74,DE,2017,3.3
F,15-74,DK,2017,6.1
F,15-74,EE,2017,5.2
F,15-74,GR,2017,26.1
F,15-74,ES,2017,19.0
F,15-74,FI,2017,8.4
F,15-74,FR,2017,9.4
F,15-74,HR,2017,11.8
F,15-74,HU,2017,4.6
F,15-74,IE,2017,6.3
F,15-74,IS,2017,2.7
F,15-74,IT,2017,12.4
F,15-74,LT,2017,5.7
F,15-74,LU,2017,5.5
F,15-74,LV,2017,7.7
F,15-74,ME,2017,17.0
F,15-74,MK,2017,21.8
F,15-74,MT,2017,4.3
F,15-74,NL,2017,5.3
F,15-74,NO,2017,3.7
F,15-74,PL,2017,4.9
F,15-74,PT,2017,9.4
F,15-74,RO,2017,4.0
F,15-74,RS,2017,14.4
F,15-74,SE,2017,6.4
F,15-74,SI,2017,7.5
F,15-74,SK,2017,8.4
F,15-74,TR,2017,13.9
F,20-24,AT,2017,6.7
F,20-24,BE,2017,17.9
F,20-24,BG,2017,10.0
F,20-24,CH,2017,7.4
F,20-24,CY,2017,21.1
F,20-24,CZ,2017,7.2
F,20-24,DE,2017,5.0
F,20-24,DK,2017,9.8
F,20-24,EE,2017,8.0
F,20-24,GR,2017,45.8
F,20-24,ES,2017,34.2
F,20-24,FI,2017,14.7
F,20-24,FR,2017,19.0
F,20-24,HR,2017,24.5
F,20-24,HU,2017,10.6
F,20-24,IE,2017,9.8
F,20-24,IT,2017,34.6
F,20-24,LT,2017,11.4
F,20-24,LU,2017,10.2
F,20-24,LV,2017,15.3
F,20-24,ME,2017,30.5
F,20-24,MK,2017,47.6
F,20-24,MT,2017,7.1
F,20-24,NL,2017,6.9
F,20-24,NO,2017,6.6
F,20-24,PL,2017,14.2
F,20-24,PT,2017,23.4
F,20-24,RO,2017,15.6
F,20-24,RS,2017,33.2
F,20-24,SE,2017,11.9
F,20-24,SI,2017,12.5
F,20-24,SK,2017,17.2
F,20-24,TR,2017,28.9
F,20-29,AT,2017,5.8
F,20-29,BE,2017,12.4
F,20-29,BG,2017,8.6
F,20-29,CH,2017,6.2
F,20-29,CY,2017,17.9
F,20-29,CZ,2017,5.3
F,20-29,DE,2017,4.5
F,20-29,DK,2017,9.9
F,20-29,EE,2017,7.1
F,20-29,GR,2017,40.5
F,20-29,ES,2017,27.7
F,20-29,FI,2017,11.6
F,20-29,FR,2017,15.1
F,20-29,HR,2017,21.1
F,20-29,HU,2017,7.8
F,20-29,IE,2017,8.5
F,20-29,IS,2017,4.1
F,20-29,IT,2017,27.2
F,20-29,LT,2017,6.8
F,20-29,LU,2017,6.5
F,20-29,LV,2017,11.1
F,20-29,ME,2017,26.0
F,20-29,MK,2017,41.0
F,20-29,MT,2017,5.0
